"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gng2",293.8033751939,-0.199296673339465,0.183343956773765,-1.08700977575926,0.277032489395125,0.385049056255565
"Ranbp6",468.285253142993,0.0740161705939857,0.0681541242231876,1.08601161613641,0.277473853034564,0.385620744638571
"Nmb",24.7544110431816,0.229875589907827,0.21173016732097,1.08570069544861,0.277611432916653,0.385770169855918
"Zfp455",22.0795121721249,-0.238185093388137,0.219398553541737,-1.08562745534613,0.277643847827365,0.385773440793479
"Mtcp1",53.2224742776559,0.164750691432883,0.151792188882243,1.08537002230526,0.277757804070516,0.385889996712886
"Prkcd",377.383439696925,0.107012542558878,0.0986164018910562,1.0851393937197,0.277859922000213,0.385990082163752
"Dnajc2",638.725473726438,0.0738340779166451,0.0680542559846359,1.0849296175292,0.27795282908555,0.386077352057026
"Zfp869",688.112524386226,0.0750029392602003,0.0691783675973224,1.08419643112688,0.278277713718757,0.386486785730824
"Edil3",5.83874573963289,-0.486794034815778,0.449063300078472,-1.08402097149937,0.278355500521264,0.386552985411684
"Rpgrip1",4.55776740740631,0.508628374885487,0.469310472736797,1.08377801995214,0.278463233055299,0.386660751979946
"Cyp2d9",1.93811356971269,0.668802629842535,0.617278175548191,1.08347039687348,0.278599683730909,0.386808367555854
"Adam32",5.19171330163095,-0.470162826181993,0.434056874739579,-1.08318253561604,0.278727409961615,0.386943839467482
"Stum",70.7764679436918,0.357971708609132,0.330506405107727,1.08310066938779,0.278763741904887,0.386952417508427
"Dcps",226.092319811245,-0.108049037965325,0.0998954758078644,-1.08162093519773,0.279420998145858,0.387822806533182
"Twf2",3251.88707928125,-0.1104526706071,0.102170536304774,-1.08106186579681,0.279669595032319,0.388083900632542
"Zfp111",89.3331176051688,-0.152886252285289,0.141419999257386,-1.08107943068953,0.279661782306246,0.388083900632542
"Col25a1",7.75601447945281,-0.471871026086689,0.436644049642078,-1.08067664376392,0.279840976067295,0.388237756310443
"Ackr2",146.53440812556,0.217659459692005,0.201405933347914,1.08070033525782,0.279830433923505,0.388237756310443
"Ddx31",111.603441351107,-0.103814836499976,0.0960975771754359,-1.08030649212364,0.280005719678581,0.388424321763617
"Exoc2",488.633422836194,-0.0701860753756221,0.0649883488801884,-1.07997935914661,0.280151371796437,0.388584366003423
"Tfdp1",413.617992685938,-0.0725382967843207,0.0671731489176764,-1.07987042371975,0.280199885439296,0.388609654149193
"Mthfd2l",99.5963739712959,-0.1170331277103,0.108412432079553,-1.07951759282017,0.280357055432145,0.388785616204962
"A630001G21Rik",47.4820346540222,0.239551077738338,0.222060419257793,1.07876531323775,0.280692361434047,0.389208543952796
"Bcl11b",21.9352511751584,-0.274330954521095,0.254480673828374,-1.07800309702932,0.281032374027977,0.389625299326126
"Tmem218",229.387761071258,-0.138648352618215,0.128621599327216,-1.07795543939312,0.281053642629311,0.389625299326126
"Rbm41",207.703976482031,-0.0934322070465396,0.086735822617711,-1.07720436869946,0.281388973999067,0.39000590812507
"Ctdspl",148.065636357191,-0.147120535889009,0.136568224121314,-1.07726769411837,0.281360690551983,0.39000590812507
"Rbm46",1.74736777934511,-0.831144145383362,0.771767322666317,-1.0769361710106,0.281508782281444,0.390129827539716
"Platr26",6.91004441542047,0.520688611199222,0.48356282638904,1.07677551454361,0.281580566721075,0.390145045641498
"Chp1",1766.6491949874,-0.0421030989553193,0.0391005295848757,-1.07679101542412,0.281573640084331,0.390145045641498
"Slc22a14",1.47962638518721,1.01863154014512,0.946259713549771,1.07648199068293,0.281711750973945,0.390284670220083
"Hrk",4.71190674817094,-0.527669884680366,0.490368031161795,-1.07606909738833,0.281896355034462,0.390456117016432
"Thrsp",563.767710373467,0.156940647384461,0.1458424819985,1.07609693166135,0.281883907788084,0.390456117016432
"Btbd9",414.832040530406,-0.0791737508687478,0.0736953669867792,-1.07433824005451,0.282671111959962,0.391486982493221
"Pygl",222.455687679148,-0.167288876903952,0.155729404659455,-1.07422793575673,0.282720534641581,0.391513178057128
"Zfp318",506.614107262926,-0.121757284761898,0.113365982399854,-1.0740195796341,0.282813906170379,0.391600222041916
"Gdpd5",224.527455456461,-0.130322209424446,0.121393449090195,-1.07355224191395,0.283023412242636,0.39184803639117
"Vps50",468.734615176269,-0.0620904678188369,0.0578487552264451,-1.07332418088839,0.283125689475952,0.391905077450642
"Tpp1",1295.53670567433,-0.0738844607523325,0.0688356175845243,-1.07334637713693,0.283115734150523,0.391905077450642
"Myh7b",517.153304202226,-0.213103699881933,0.198614329830864,-1.07295228931068,0.283292523285818,0.39209371778763
"Smtnl2",233.197805285945,-0.175191976842159,0.163341027556204,-1.07255341455396,0.283471535991071,0.392274801569438
"Ush1c",47.3338168267039,0.136709679602075,0.127465315164907,1.07252454854254,0.283484493863864,0.392274801569438
"Wdr83",517.938730569566,-0.0729043142685867,0.0679794048884105,-1.07244707993929,0.283519271288937,0.392280626248079
"Mir6991",1.66949898411534,-0.863668606441126,0.805670318183963,-1.07198761943706,0.283725592989963,0.392396867640931
"Chst8",3.00738794714642,0.607262330512693,0.566457104255996,1.07203586282194,0.283703924420945,0.392396867640931
"Tm9sf3",3011.63614934002,-0.0501857865616153,0.0468121244868716,-1.0720681257628,0.283689434111123,0.392396867640931
"C2cd5",317.119552895815,0.0771321891746471,0.0719505667950782,1.07201642197381,0.283712656164315,0.392396867640931
"Tceal5",3.35508831354776,-0.588567211727719,0.549366357857877,-1.0713564879049,0.284009169636751,0.392746732106512
"Map2k5",353.580685554385,0.0761024331298537,0.0710617144152746,1.07093438085552,0.284198935560244,0.3929668074609
"Rnf144a",322.096156774339,0.0878884726526043,0.082075179895539,1.07082887621403,0.284246380499416,0.392990066898191
"Dnaaf1",1.39130289997619,-1.14969607991821,1.07380463042971,-1.07067528611619,0.284315458823281,0.393043227736632
"Pou2f3",3.51470318263617,-0.500095506768959,0.467189041445659,-1.07043501110701,0.284423547138177,0.393150299485591
"Fam133b",250.363403550126,0.0800498495833139,0.0748396638891748,1.06961797292215,0.284791301836864,0.393616238715399
"D330050G23Rik",2.39032915223909,-0.946476936476712,0.885901065387828,-1.06837769301289,0.285350175162981,0.394319632366054
"Galt",566.576441511134,-0.08587586915355,0.0803816107827907,-1.06835218052057,0.285361678935833,0.394319632366054
"Mfsd12",68.1053976897195,0.181506950374882,0.169926241059103,1.06815138876491,0.28545222837941,0.394402287553075
"Kctd17",281.256364009148,0.12936014282979,0.121174535735291,1.0675522051298,0.285722552866091,0.394733288936435
"4931408D14Rik",3.81337624353523,0.527833471875541,0.494734598797116,1.06690228085705,0.286015964790883,0.395096111535135
"Scarb1",635.344752432054,-0.106388749132414,0.0997435428327912,-1.06662292225536,0.286142145324885,0.39522787116072
"Daam2",272.964320010557,0.150609206873005,0.141307953774362,1.06582257297062,0.286503854829252,0.395642308083912
"Mrps15",882.144121255376,-0.084634004432938,0.0794043923085298,-1.06586048922947,0.286486712006699,0.395642308083912
"Tmem139",2.01323881993562,0.633408658690058,0.594547318487658,1.06536290551482,0.286711736288849,0.395886777683968
"Ttc9",117.345280266243,-0.117189577652211,0.110011235878755,-1.06525098746611,0.286762365874287,0.395890605392519
"Atl3",736.020852755236,-0.113378116299791,0.106436299042216,-1.06522039304299,0.286776207256982,0.395890605392519
"Clec3b",560.840850403913,0.333212038833893,0.312853878684405,1.06507242369856,0.286843157207425,0.395940436317401
"Tmem181a",128.47609405802,0.141099274053771,0.132499813359054,1.06490168157003,0.286920424004838,0.396004495725327
"Hmgb3",419.460945908333,0.0541630989508304,0.0508975739152034,1.06415875619273,0.287256787350744,0.396426105180352
"Arhgap36",2.27629554255851,-0.708692586097568,0.666014003554259,-1.06408060838894,0.287292184640345,0.396432323170919
"Kdsr",209.70789053575,0.145385037255807,0.136662947013062,1.06382190954737,0.287409384082608,0.396508775094829
"Sgta",1884.41438570601,0.0416403739575325,0.0391410178076805,1.06385516498658,0.287394316421939,0.396508775094829
"Icos",9.49928926820008,0.395957763938702,0.372309062480916,1.06351900568898,0.287546650910815,0.396655505873211
"Sycp3",3.60830626166777,-0.631695156972388,0.594162530301586,-1.06316895589453,0.287705337933491,0.396729471855871
"Gabra4",0.800065390184489,1.14837671989242,1.08012851503454,1.06318526351996,0.287697943934822,0.396729471855871
"Anp32b",1251.62022731472,-0.0544640533023471,0.0512300078376108,-1.06312795178536,0.287723930067996,0.396729471855871
"Cd177",108.342656038859,-0.276335490929403,0.25988893984792,-1.06328299731072,0.287653633393534,0.396729471855871
"Nefl",7.3190708860667,-0.636203499636031,0.598759230773935,-1.06253643691421,0.287992225662455,0.397056750314384
"Phldb3",7.14793521347134,0.479833204427152,0.451750054588169,1.06216523839623,0.288160677689849,0.397246318271976
"Cd33",186.690420573413,-0.204470710643326,0.192568325445761,-1.06180863426014,0.28832256926559,0.397384118933016
"Aloxe3",4.23181695636068,0.601335015916274,0.566310644488813,1.06184657090293,0.288305343828502,0.397384118933016
"Spire2",3.39583600680442,-0.537799045903478,0.506853402684902,-1.06105442531243,0.288665167918096,0.397813584610494
"1700064M15Rik",1.0228160316913,1.13046367073712,1.06579144580433,1.0606800000013,0.288835352117006,0.398005376754809
"Chrnb2",13.1373805349448,0.342030220744944,0.322530662844641,1.06045799716629,0.288936289009962,0.398101717507499
"Gpr165",0.86736012101525,-1.10935807359544,1.04789166670765,-1.05865721509258,0.289755919681712,0.3991881607381
"Papola",2216.10109816315,-0.0519693075321292,0.0490971308632314,-1.05849988825007,0.289827601691981,0.399244054584929
"Zfp518b",141.750328180752,-0.158177480022866,0.149496345909731,-1.05806920604184,0.290023892257612,0.399471569103997
"Adgre4",28.053410814464,0.30717728150848,0.290388664705637,1.05781429801973,0.290140112967506,0.399588760432711
"Mroh8",1.93890123203499,0.725533340306836,0.686021312431478,1.05759591890129,0.290239703910547,0.399640141661379
"Grb7",6.9550476338092,0.570473779114342,0.539397328635367,1.05761328213767,0.290231784632695,0.399640141661379
"Fancd2",5.51162174623401,0.410085919242868,0.387800568192764,1.05746600927884,0.290298959598476,0.399678848677957
"Zscan26",883.509660428293,0.0846349215803972,0.0800918980487045,1.05672263540227,0.290638191369347,0.400102972521222
"Isg20",473.143342606838,-0.430525550979292,0.407637528570807,-1.05614797658285,0.290900614283424,0.400421278890826
"Slc43a2",487.784491253444,-0.174038587408488,0.164835133980657,-1.05583429458013,0.291043927097358,0.400548300653542
"Anapc2",784.917231328636,0.0818046804241037,0.0774805406210206,1.05580936540226,0.291055318600037,0.400548300653542
"Mir3113",4.69072438592714,-0.513807656498243,0.486770314893546,-1.05554435177628,0.291176436333489,0.400672014525806
"Ccdc190",1.69839576144519,-0.966088557343899,0.915477865563794,-1.05528335930759,0.291295749417439,0.400751198114392
"H2-Q5",59.82785198505,0.326708932048076,0.309614039599531,1.05521355708112,0.291327665176433,0.400751198114392
"5730480H06Rik",12.2685150357236,0.337962760115608,0.32026599747805,1.05525645175233,0.291308052114016,0.400751198114392
"Cep89",249.920581239015,0.0789398428095793,0.0748433474645397,1.05473426141155,0.291546877625152,0.401009762118283
"Ing2",115.804921968884,0.123669087238131,0.11726539066096,1.05460858093831,0.291604377657105,0.401045866303036
"Prob1",1437.36439160746,0.0765479781037536,0.0726224427152313,1.05405402574952,0.291858183031543,0.401351914149571
"1110002J07Rik",2.0389199856802,0.805936061871505,0.764776653321949,1.05381886119401,0.29196585649272,0.401456963074154
"Apba2",7.51813950087035,0.3749392606528,0.355841551443662,1.05366913765876,0.292034423462896,0.401508223301837
"Chrna10",0.963672512387666,-1.10672631130486,1.0505560826295,-1.05346713955029,0.292126947092731,0.40159240621757
"C030016D13Rik",4.05408690633928,0.475231284521069,0.451239241678924,1.05316922959288,0.29226343831861,0.401737007705948
"Trem3",19.5129642434905,-0.306658557219659,0.291226032671504,-1.05299156949188,0.292344855934696,0.401805883711037
"Pm20d2",1856.84663783918,-0.0721356795557434,0.0685473342039324,-1.05234843037273,0.29263971946647,0.402125015516995
"Ankrd66",3.23587342855208,0.605165263097401,0.575030631435788,1.05240526332722,0.292613654908074,0.402125015516995
"U2af1l4",510.8581948661,0.0833878031584573,0.0792543333207499,1.05215449634759,0.292728672640886,0.402204181584635
"St8sia5",3.99083327393716,-0.549808129880789,0.522912062558795,-1.05143516328612,0.293058773072649,0.402614627431893
"Hcn3",2.44898145266055,0.722414507482356,0.687453720489812,1.0508554771769,0.293324971546473,0.402937204009407
"S100pbp",269.539868603708,0.145447260552185,0.13847985103075,1.05031352553873,0.29357398863441,0.4032361121851
"Ncapg2",60.6087098803734,-0.148463512389336,0.141431377749684,-1.04972117751761,0.293846324135273,0.403566981766691
"2310022B05Rik",1406.2842614216,0.0990954597211052,0.0944423206071255,1.04926963975543,0.294054035064214,0.403809034989733
"Cyp2j11",11.0612589931174,0.299556132190295,0.285526151678174,1.04913728717899,0.294114936946917,0.403849452796896
"Gfi1",3.38593841964918,0.56670634802506,0.540388197656808,1.04870230416277,0.294315153443986,0.404081134497344
"Shox2",36.9859132224194,-0.283320201360442,0.270250754917588,-1.04836044379169,0.294472571022257,0.404254011973536
"Lrrc14",174.440990364849,0.109735019925669,0.104699439577632,1.0480955807247,0.294594572191529,0.404378237772371
"Trnp1",59.0581313925334,0.185888962306547,0.1773865158546,1.04793175180754,0.294670051987729,0.404417894074072
"Sephs1",409.201587326426,0.107705557368209,0.102782670698803,1.04789607660452,0.294686490102599,0.404417894074072
"Snrpa",390.89040093162,-0.0891955397797605,0.0851253969548324,-1.04781349597803,0.294724543254918,0.404426867364239
"Rdh12",26.9415740596876,0.278480436731939,0.265866063491945,1.04744634600714,0.294893765824264,0.404615812768394
"Wdr78",12.6300389333075,-0.379133254484518,0.362016412250802,-1.04728195091293,0.294969558029899,0.404676538186626
"Abca12",101.481895785956,-0.33547723965238,0.320476505630681,-1.0468075935619,0.295188327431316,0.404890103241351
"Pou2af1",26.7181124638684,0.642156789612937,0.613430241833179,1.04682936350499,0.29517828494781,0.404890103241351
"Gnat1",3.37376724976397,0.565037929513524,0.539992904484807,1.04638028540877,0.295385491187683,0.405117239330078
"Rnaset2b",88.5061356722081,0.157870368563101,0.150980654509975,1.04563309170627,0.295730464863465,0.405547024534392
"Slc38a5",1.73402911194062,0.886469335394757,0.848023277927764,1.0453360874255,0.295867664379282,0.405691819316094
"Mapk8ip2",3.36324587288755,-0.632569106722269,0.605314598276692,-1.04502536123062,0.296011248259642,0.405845336422649
"Agpat9",361.420223284903,0.121433331093729,0.116263103151142,1.04447006662007,0.296267961215748,0.40615390944148
"Dctn4",1387.56844385864,-0.0790803794246124,0.0757606544033944,-1.04381858957477,0.29656932921966,0.40652362763041
"Pik3c2b",459.747178193983,0.108372957182085,0.103910262407202,1.04294758449742,0.296972569382965,0.407032893612259
"Fbxo39",1.41842227265494,-0.953401572198622,0.914757719466188,-1.04224490475465,0.297298148799324,0.40743561977165
"Creg2",2.75967346513274,-0.636081964623152,0.61034659081169,-1.04216517991399,0.297335103549154,0.4074427532137
"Trf",1154.13374616612,-0.16028984077945,0.153839163301051,-1.04193130890719,0.297443527182613,0.407547809559521
"Gldn",4.8715658799701,-0.383730073044829,0.368662709396029,-1.04087032201734,0.297935737256212,0.408178639501331
"Gm527",31.7074768815052,-0.190594111112704,0.183144340682684,-1.04067704414043,0.298025460749823,0.408214519937712
"Tcte1",0.813115995815501,-2.24514716704846,2.15739126544654,-1.04067685959772,0.298025546426901,0.408214519937712
"Vps11",595.738474338109,0.095547016997065,0.0918284853681812,1.04049431517872,0.298110303822004,0.408287036173722
"Slc17a2",1.04050221641956,1.02368001767992,0.984071020064082,1.04025014130917,0.298223701624476,0.408398758184494
"Mir24-1",7.38424878098725,0.457200161699651,0.439546871320329,1.04016247533806,0.298264421970706,0.408410939730055
"AI506816",19.1884302671124,0.269044634058041,0.258680587665391,1.04006503343056,0.29830968754147,0.408429341749672
"Nphs1",1.30121979435127,0.919762541075337,0.884612289880014,1.03973520557813,0.298462939503493,0.408595573143623
"Nceh1",3958.71286796437,0.0906048758610524,0.0871652876228234,1.0394605276026,0.298590606616793,0.408726747169419
"Top3b",373.813082567435,-0.0649180763975726,0.0625190400014837,-1.03837289241857,0.299096484725555,0.409375553379164
"Aqp11",16.48886154526,0.240936088105243,0.232142500917451,1.03788012601328,0.299325867144479,0.409600072218123
"Rpl31",67.8981964730667,0.158155203469507,0.152392507939411,1.03781482179154,0.299356275020165,0.409600072218123
"Gm15867",20.3323294698243,0.346515180378615,0.333857775002748,1.03791256733728,0.299310762122402,0.409600072218123
"Pla2g4d",2.76292014405504,0.681018253805595,0.656451542827361,1.03742349492001,0.299538533352346,0.409805756770859
"Ncapg",6.18810749468562,-0.517259702415044,0.498919242462776,-1.03676037801576,0.299847545351146,0.410141073277687
"Sowaha",2.94486322797624,0.637580922652031,0.614968429469037,1.03677016916546,0.299842981136702,0.410141073277687
"Pard6b",118.96435788956,-0.136638093903929,0.131833587235891,-1.03644372248963,0.299995181568491,0.410294465261697
"Adgrf3",3.37482169193219,-0.529532516584448,0.510943022641961,-1.03638271415542,0.300023631420226,0.410294465261697
"Nectin1",51.2141190973229,-0.211716378691006,0.204298406187961,-1.03630949766794,0.300057776641956,0.410297437149304
"Gzma",47.6557670778277,-0.49920362918308,0.482343247669987,-1.03495515194737,0.300689856188146,0.411117933567278
"Cadm3",98.7438168546885,0.19073327885548,0.184318061101694,1.03480514994267,0.300759917366909,0.411126120533612
"Gne",348.071459672319,-0.0842938224540131,0.0814536533825984,-1.03486852895442,0.300730313713878,0.411126120533612
"2810006K23Rik",243.519468638404,0.12895262510794,0.124641360436667,1.03458935826895,0.300860725890597,0.411176325383816
"Hoxb3",12.3108732619737,0.283160584744869,0.273683717999491,1.0346270754236,0.300843104446277,0.411176325383816
"Washc1",376.715341370602,-0.07220391839484,0.069811319223474,-1.03427236726049,0.301008851177934,0.411334957636719
"Plekhg6",9.3587802167481,-0.490348401008828,0.474138353558859,-1.0341884332459,0.301048080455177,0.41134476325397
"Mir223",0.850898886782801,0.941730578601096,0.910677248931488,1.03409916049406,0.301089808701185,0.411357980949889
"Sp140",95.3491653957215,-0.324337262735841,0.314027710886391,-1.0328300703793,0.301683428813884,0.412125126886159
"Pex1",182.731720668822,-0.0836192010613946,0.0809820074454208,-1.03256517958944,0.301807430365991,0.412250639051278
"Slc10a1",1.17085055870241,3.06819301843959,2.97238839671858,1.03223152863427,0.301963668425885,0.412420152927776
"Mab21l1",1.8879190227758,0.682029042693142,0.660926269757995,1.03192908785858,0.302105338260463,0.412569735649305
"Glrx",452.014106692046,0.0982720428955011,0.0952971552542033,1.03121696165392,0.302439088305765,0.412937633815074
"Lrfn2",2.39030139124048,0.60230463846319,0.584034645432935,1.03128237883339,0.302408419206376,0.412937633815074
"Gpatch2l",423.172926086217,-0.0790865642790313,0.0767128977996649,-1.03094220851317,0.302567921579491,0.413025650210575
"Zfp37",75.6557157290196,-0.105315488646121,0.102151851651886,-1.03096994271837,0.302554915200499,0.413025650210575
"Nr3c2",212.67889362475,-0.104251924387031,0.101165390491102,-1.03050978087413,0.302770763227093,0.41325858375806
"Nlrc4",12.5691009598137,-0.280391912127628,0.272133534303155,-1.03034678488125,0.302847244280424,0.413319013703146
"Ttc3",2109.36587524422,-0.077144137336363,0.0748881410715025,-1.03012488002215,0.302951387226788,0.413417179102656
"Blzf1",537.50014899902,-0.073814196337506,0.0717436510558926,-1.02886032772434,0.303545313126947,0.41409556748784
"Hyou1",1426.09367682132,0.167398754774993,0.162699815980914,1.02888103324364,0.303535582079843,0.41409556748784
"H3f3a",374.987303815016,0.0828821186259366,0.0805471680696207,1.02898861142204,0.303485026514395,0.41409556748784
"Strip1",592.814593711734,0.0683459319208917,0.0664460862440556,1.02859228863921,0.303671303128222,0.414223409124625
"B230311B06Rik",1.1344866514009,-1.16222103596669,1.13243297863919,-1.02630447707669,0.304748087623442,0.41564801875562
"Gm17769",16.0637328779198,0.2620901619325,0.255604854367352,1.02537239592417,0.30518750789115,0.416203112515104
"Naa20",795.983524597172,0.105870934203534,0.103307008252804,1.02481850935472,0.305448831160812,0.416515232205579
"Fktn",407.597531097352,-0.0654664419334025,0.0638862856463387,-1.02473388883197,0.305488768126014,0.416525431508834
"A230056J06Rik",3.83984989315579,-0.49190384912233,0.480175682517157,-1.02442474084421,0.305634701087505,0.41668013588186
"Lrrc48",75.8850669709433,-0.135498429761661,0.132396975831071,-1.02342541369334,0.306106748566127,0.417279360988857
"Lta",1.07610263665879,-1.04957319829623,1.02618766356626,-1.02278875059627,0.306407738018759,0.417645300264974
"Airn",108.335613026367,0.164769906823977,0.161148510386342,1.02247241646201,0.306557361353487,0.417804865999289
"1700030K09Rik",122.206817638191,0.116151493472634,0.113624598015585,1.02223898258987,0.306667804612224,0.417911005265867
"Lhx2",0.809120984238773,-1.14787475387161,1.12324885786816,-1.02192381130054,0.306816961654102,0.418069873530164
"Mterf1b",9.81838260782762,0.273323500282411,0.267481040999107,1.02184251736677,0.306855442378269,0.418077916131259
"Mier2",235.08285204426,0.100853865551842,0.0987244028582471,1.0215697703095,0.306984571359693,0.418209448435132
"Abcd4",141.785071268168,0.0963093808448679,0.0943326131434695,1.02095529462745,0.30727561971494,0.418561514467872
"Cdca4",158.523983837186,-0.10009152829336,0.0980443361459492,-1.0208802693545,0.307311168184961,0.418565508524475
"Primpol",44.8184313597798,0.163399992105626,0.160088923955952,1.02068268102411,0.307404802503208,0.41860418405387
"Creb3l4",10.3823382412069,-0.28725666683917,0.281428697722865,-1.02070851040943,0.307392561249398,0.41860418405387
"Gas2l2",1.16894813986025,-3.0466763231825,2.98516602614398,-1.02060531859863,0.307441468608396,0.418609694074435
"Mannr",1.82092735618553,0.757218786532336,0.742235265381862,1.02018702404657,0.307639770451262,0.418835261425954
"Gk5",30.4559723442377,0.209208092284969,0.205110423007742,1.01997786956479,0.307738956530531,0.418925854371093
"St8sia1",11.903567301711,-0.300829562657801,0.295093024703296,-1.0194397612762,0.307994237666925,0.419228898173489
"Trim9",1.2212667285364,-0.840477883914371,0.824703756881662,-1.01912702215927,0.308142666956737,0.419362875898851
"Usp8",923.580093196946,-0.0539289529118164,0.052918491718647,-1.01909467107532,0.308158023823437,0.419362875898851
"Mettl7a2",5.24061822251926,0.406955451165337,0.399474906909003,1.0187259427988,0.308333092710277,0.419556630129464
"Adam5",2.80103958584496,0.569723400340742,0.559331932482191,1.01857835616936,0.308403183953521,0.419607512688246
"Cap1",1502.22099956367,0.0539949645162431,0.053020804704038,1.01837316158521,0.308500651642855,0.4196803880717
"Fscn2",1.35739891381784,-0.80804665786598,0.793503404564746,-1.01832790283894,0.30852215234695,0.4196803880717
"Arhgap33",15.8456125136359,0.287992669226849,0.282833552301055,1.01824082356503,0.308563523176135,0.419692177309946
"Cul7",385.021092655738,0.105172661236223,0.103519035454455,1.01597412277373,0.309641709421737,0.421070345443669
"Id4",18.5711171270801,-0.25416638427991,0.250182430618991,-1.01592419440111,0.309665486493183,0.421070345443669
"Peg3",212.465659795475,-0.230293817114979,0.22668861012742,-1.01590378530943,0.30967520613242,0.421070345443669
"Xlr3a",2.46131759542756,0.652459231342736,0.642334954822969,1.01576167767883,0.309742889150699,0.42111775574435
"Wipf1",457.845932930088,-0.0840877714679366,0.0827894506042839,-1.01568220170778,0.30978074622413,0.421124609776934
"Clasp1",4873.08378833882,0.109250716833793,0.107612308766963,1.01522509911369,0.309998538871213,0.421376045899193
"Zfp658",28.4598856154259,0.212568861543377,0.209588541163267,1.01421986318321,0.310477852596262,0.4219828725236
"Atmin",566.835324731993,-0.104693370830156,0.103232750531434,-1.01414880734265,0.310511751740457,0.421984253953752
"Lct",1.06624039224891,0.859910808787828,0.848033911196658,1.01400521539806,0.310580263685741,0.422011473725054
"Grm1",682.641312401031,0.228659343855047,0.225509208602624,1.01396898721761,0.310597550793511,0.422011473725054
"Ptprd",210.259973676234,-0.0936503316834877,0.0923687745288928,-1.01387435484698,0.310642709796945,0.422028148933326
"2700049A03Rik",93.1464913260816,-0.125325338316214,0.123830044047927,-1.01207537540492,0.311502015222866,0.423105894544217
"Cers3",5.8828337800866,-0.524891256640095,0.518637993797302,-1.01205708590111,0.311510759478212,0.423105894544217
"Mir1906-1",3.23625826941384,0.451079553113957,0.44575826716445,1.01193760462,0.311567887745878,0.423105894544217
"Mir1906-2",3.23625826941384,0.451079553113957,0.44575826716445,1.01193760462,0.311567887745878,0.423105894544217
"Tmem255b",49.11375653053,0.207937531066988,0.2055327324019,1.01170031963758,0.311681362651606,0.423215207587352
"Greb1l",21.5651190355193,0.219583311098957,0.217069194951285,1.01158209550754,0.311737910203517,0.423247207114022
"Tbc1d17",535.786331486025,-0.0780854573125616,0.0772176271779521,-1.01123875682698,0.311902170195463,0.423425425803277
"Lypd6b",4.20483471520024,0.556930809616595,0.550831618283457,1.01107269650233,0.311981637193741,0.423488507521396
"Zfp367",591.045048346337,0.0436774720077011,0.0432229297200992,1.01051623040237,0.312248027400429,0.423805281399229
"C530008M17Rik",154.89419592254,-0.278351701187805,0.275481780038864,-1.01041782563092,0.312295151103916,0.423824415621463
"Cul4a",2228.79443436169,0.0412417421132658,0.0408612677034447,1.00931137067461,0.31282532859826,0.424499042180552
"Tmem101",207.611752325107,0.090870865871754,0.0900695248993589,1.00889691572472,0.313024074542069,0.424723826242162
"Olfm3",0.904882346792022,1.10734446259407,1.09793172045801,1.00857315802128,0.313179385745367,0.424786007370962
"Casp8",311.701041008619,-0.0969654218388697,0.0961443466763495,-1.00854002539831,0.313195282799749,0.424786007370962
"Pi16",1388.84223374173,-0.141542347823231,0.140343242015074,-1.00854409368731,0.313193330803392,0.424786007370962
"5830432E09Rik",5.1440469133692,0.489706632780072,0.485566986515286,1.00852538656817,0.31320230668932,0.424786007370962
"Klra17",1.7743799965939,0.815988652745712,0.809317136082519,1.00824338984775,0.313337632400957,0.424924636648154
"Cdcp1",9.22107049277566,-0.428653022289523,0.425429631709607,-1.00757678906136,0.313657676443417,0.425313711094503
"Ralbp1",1096.72112646506,-0.0598463309770165,0.0594128908434346,-1.00729538871832,0.313792845095649,0.425452042378497
"Srpk1",520.946774494215,-0.0639545107897869,0.0635531152540448,-1.00631590653169,0.314263631215495,0.426045339043783
"Zfp866",285.177587594434,0.153291963658919,0.152365646408542,1.00607956762047,0.314377296558531,0.426154414992672
"Dnah11",2.33247762949955,-1.0065148616619,1.00080638621014,-1.00570387592487,0.314558038164142,0.42635438358264
"Asrgl1",972.603849426994,0.061052487235022,0.0607151697962015,1.00555573574039,0.314629325736542,0.426405970765344
"Phpt1",1209.82953752713,0.0836876531303019,0.083235432833986,1.00543302630765,0.314688383641195,0.426440974368263
"5330413P13Rik",3.0109697369428,0.716448437780492,0.712876227751971,1.00501098211647,0.314891561761766,0.426671250352523
"Prss16",6.3424985713665,-0.627111004234134,0.624734754683336,-1.00380361350635,0.315473282328215,0.427389337991441
"Lpar1",356.702352469712,-0.130608063024418,0.130117155480056,-1.00377281183678,0.315488132065216,0.427389337991441
"Ltbr",1183.63689404588,0.0877230049263596,0.0874217186206364,1.00344635532768,0.315645547640675,0.427557453332572
"Slc44a3",7.43958417524568,-0.427926351439833,0.426537680838216,-1.00325568094919,0.315737513660867,0.427591759477617
"Nanos3",1.84100404845014,-0.688147618759807,0.685902607995532,-1.00327307512481,0.315729123376974,0.427591759477617
"Dpyd",270.633971907001,0.0874491552725192,0.0872160462509719,1.00267277676033,0.31601876897739,0.42788234461773
"Vangl1",171.964124299987,0.165661914422681,0.165219168061689,1.0026797517878,0.31601540250621,0.42788234461773
"Etaa1os",4.6215551675812,0.504781528892426,0.503652891615761,1.00224090300176,0.316227257107458,0.42807430279114
"Mrps30",912.423653882355,-0.0572393949229659,0.057108139395312,-1.00229836813182,0.316199510467052,0.42807430279114
